order_id,order_date,customer_id,customer_age,customer_prefecture,book_title,book_category,unit_price,quantity,total_amount,payment_method,shipping_fee,discount_amount,final_amount
ORD00001421,2024-08-25,CUST001741,65,北海道,"ワンピース",漫画,763,1,763,PayPay,500,0,1263
ORD00001422,2024-12-27,CUST004268,50,埼玉県,"絵本シリーズ",児童書,1525,3,4575,PayPay,0,0,4575
ORD00001423,2023-11-17,CUST002026,50,東京都,"鬼滅の刃",漫画,755,4,3020,PayPay,0,0,3020
ORD00001424,2023-09-25,CUST000648,45,愛知県,"データベース設計",技術書,4807,2,9614,コンビニ決済,0,937,8677
ORD00001425,2024-01-10,CUST004683,50,北海道,"高校数学",学習参考書,3748,3,11244,コンビニ決済,0,694,10550
ORD00001426,2023-03-24,CUST003662,20,千葉県,"学習漫画",児童書,1357,1,1357,銀行振込,500,0,1857
ORD00001427,2024-04-17,CUST004769,18,大阪府,"ワンピース",漫画,653,4,2612,Amazon Pay,0,0,2612
ORD00001428,2023-07-24,CUST001675,40,静岡県,"世界史",学習参考書,2211,3,6633,クレジットカード,0,0,6633
ORD00001429,2023-12-16,CUST004412,65,静岡県,"世界史",学習参考書,1931,5,9655,楽天ペイ,0,0,9655
ORD00001430,2024-10-15,CUST000005,55,静岡県,"リーン・スタートアップ",ビジネス,2043,4,8172,コンビニ決済,0,0,8172
ORD00001431,2023-06-25,CUST002353,40,大阪府,"冒険小説",児童書,813,1,813,楽天ペイ,500,0,1313
ORD00001432,2023-12-23,CUST000683,20,愛知県,"IT情報誌",雑誌,332,3,996,楽天ペイ,500,0,1496
ORD00001433,2023-01-04,CUST001561,19,神奈川県,"現代文読解",学習参考書,2885,1,2885,Amazon Pay,0,757,2128
ORD00001434,2024-08-13,CUST004398,60,千葉県,"東野圭吾ミステリー",小説,2106,4,8424,銀行振込,0,834,7590
ORD00001435,2023-06-22,CUST004117,60,福岡県,"DIY実践",実用書,1815,4,7260,Amazon Pay,0,0,7260
ORD00001436,2023-08-01,CUST001575,55,静岡県,"リーン・スタートアップ",ビジネス,1610,4,6440,クレジットカード,0,0,6440
ORD00001437,2023-02-16,CUST002089,19,大阪府,"データベース設計",技術書,4829,3,14487,クレジットカード,0,0,14487
ORD00001438,2023-01-27,CUST002512,25,静岡県,"科学図鑑",児童書,1790,3,5370,PayPay,0,809,4561
ORD00001439,2024-07-30,CUST002937,25,東京都,"ガーデニング入門",実用書,1980,3,5940,クレジットカード,0,0,5940
ORD00001440,2023-05-07,CUST000255,45,福岡県,"AI・機械学習",技術書,4632,5,23160,Amazon Pay,0,0,23160
ORD00001441,2023-10-15,CUST001199,35,埼玉県,"ドラゴンボール",漫画,593,1,593,PayPay,500,0,1093
ORD00001442,2024-07-20,CUST000514,35,大阪府,"科学図鑑",児童書,1089,5,5445,PayPay,0,0,5445
ORD00001443,2023-11-17,CUST002220,65,愛知県,"クラウド技術",技術書,4084,2,8168,楽天ペイ,0,0,8168
ORD00001444,2023-08-07,CUST004806,18,埼玉県,"クラウド技術",技術書,5484,2,10968,銀行振込,0,0,10968
ORD00001445,2023-04-04,CUST000666,35,北海道,"現代文読解",学習参考書,2811,1,2811,PayPay,0,0,2811
ORD00001446,2023-03-25,CUST003185,55,愛知県,"物理基礎",学習参考書,1571,5,7855,Amazon Pay,0,0,7855
ORD00001447,2024-11-25,CUST002204,20,愛知県,"月刊誌B",雑誌,1010,3,3030,Amazon Pay,0,227,2803
ORD00001448,2024-07-16,CUST004168,18,愛知県,"料理レシピ集",実用書,2124,5,10620,クレジットカード,0,0,10620
ORD00001449,2023-11-23,CUST002926,40,北海道,"鬼滅の刃",漫画,716,4,2864,コンビニ決済,0,0,2864
ORD00001450,2023-01-02,CUST001492,50,大阪府,"太宰治名作選",小説,2197,5,10985,Amazon Pay,0,0,10985
ORD00001451,2023-05-16,CUST004793,55,大阪府,"データベース設計",技術書,5364,1,5364,銀行振込,0,0,5364
ORD00001452,2023-07-12,CUST004944,19,東京都,"芥川龍之介短編集",小説,2472,4,9888,Amazon Pay,0,577,9311
ORD00001453,2024-04-21,CUST002681,35,愛知県,"週刊誌A",雑誌,1034,3,3102,楽天ペイ,0,0,3102
ORD00001454,2023-08-25,CUST001628,18,静岡県,"夏目漱石全集",小説,985,1,985,銀行振込,500,0,1485
ORD00001455,2023-07-16,CUST000383,45,兵庫県,"ドラゴンボール",漫画,587,2,1174,PayPay,500,0,1674
ORD00001456,2024-06-16,CUST002242,30,福岡県,"進撃の巨人",漫画,537,2,1074,PayPay,500,0,1574
ORD00001457,2023-08-01,CUST002761,45,福岡県,"ドラッカー経営学",ビジネス,3001,5,15005,Amazon Pay,0,312,14693
ORD00001458,2023-09-17,CUST001748,65,埼玉県,"芥川龍之介短編集",小説,1471,2,2942,Amazon Pay,0,0,2942
ORD00001459,2023-05-26,CUST004144,19,埼玉県,"IT情報誌",雑誌,872,1,872,コンビニ決済,500,0,1372
ORD00001460,2023-05-15,CUST003889,45,愛知県,"英語文法",学習参考書,2428,4,9712,PayPay,0,0,9712
ORD00001461,2024-05-17,CUST001242,25,千葉県,"データベース設計",技術書,3300,5,16500,楽天ペイ,0,0,16500
ORD00001462,2023-11-30,CUST003117,55,福岡県,"ガーデニング入門",実用書,2170,1,2170,クレジットカード,0,0,2170
ORD00001463,2023-04-18,CUST000611,19,千葉県,"成功への道筋",ビジネス,3180,3,9540,クレジットカード,0,0,9540
ORD00001464,2024-01-08,CUST000939,55,千葉県,"村上春樹作品集",小説,1707,3,5121,コンビニ決済,0,224,4897
ORD00001465,2023-05-17,CUST001410,19,愛知県,"村上春樹作品集",小説,1104,3,3312,コンビニ決済,0,0,3312
ORD00001466,2023-05-24,CUST000784,35,愛知県,"村上春樹作品集",小説,1237,5,6185,クレジットカード,0,413,5772
ORD00001467,2023-09-27,CUST003230,60,大阪府,"夏目漱石全集",小説,889,1,889,PayPay,500,0,1389
ORD00001468,2024-12-14,CUST001048,40,大阪府,"Python実践ガイド",技術書,4724,3,14172,銀行振込,0,0,14172
ORD00001469,2023-04-12,CUST004153,35,兵庫県,"JavaScript入門",技術書,5070,3,15210,楽天ペイ,0,323,14887
ORD00001470,2023-06-29,CUST002451,55,北海道,"Python実践ガイド",技術書,5359,1,5359,楽天ペイ,0,0,5359
ORD00001471,2023-08-25,CUST000960,55,千葉県,"JavaScript入門",技術書,4326,5,21630,楽天ペイ,0,0,21630
ORD00001472,2024-10-02,CUST003545,30,福岡県,"IT情報誌",雑誌,1078,5,5390,銀行振込,0,0,5390
ORD00001473,2024-09-18,CUST000917,65,福岡県,"物理基礎",学習参考書,1679,1,1679,楽天ペイ,500,569,1610
ORD00001474,2023-01-13,CUST004431,55,埼玉県,"月刊誌B",雑誌,422,2,844,Amazon Pay,500,0,1344
ORD00001475,2024-08-18,CUST002928,55,福岡県,"ドラゴンボール",漫画,725,4,2900,楽天ペイ,0,0,2900
ORD00001476,2024-09-23,CUST000872,40,東京都,"成功への道筋",ビジネス,2588,3,7764,PayPay,0,0,7764
ORD00001477,2023-09-11,CUST002656,50,福岡県,"リーン・スタートアップ",ビジネス,2897,2,5794,PayPay,0,862,4932
ORD00001478,2024-08-15,CUST000314,60,大阪府,"夏目漱石全集",小説,1244,5,6220,コンビニ決済,0,0,6220
ORD00001479,2024-09-17,CUST003306,20,福岡県,"現代文読解",学習参考書,2277,5,11385,銀行振込,0,0,11385
ORD00001480,2024-03-18,CUST002224,18,福岡県,"クラウド技術",技術書,5311,4,21244,クレジットカード,0,0,21244
ORD00001481,2023-03-06,CUST004691,40,北海道,"呪術廻戦",漫画,529,2,1058,銀行振込,500,0,1558
ORD00001482,2023-09-26,CUST002859,55,福岡県,"投資入門",実用書,1070,5,5350,楽天ペイ,0,295,5055
ORD00001483,2023-02-23,CUST003921,60,東京都,"世界名作劇場",児童書,1481,2,2962,クレジットカード,0,696,2266
ORD00001484,2023-11-12,CUST004551,19,東京都,"ガーデニング入門",実用書,1802,5,9010,クレジットカード,0,0,9010
ORD00001485,2023-05-04,CUST002292,20,神奈川県,"ドラッカー経営学",ビジネス,1819,5,9095,クレジットカード,0,344,8751
ORD00001486,2024-06-23,CUST001076,55,愛知県,"週刊誌A",雑誌,826,2,1652,Amazon Pay,500,0,2152
ORD00001487,2024-11-11,CUST004535,55,神奈川県,"ファッション誌",雑誌,1083,3,3249,楽天ペイ,0,732,2517
ORD00001488,2024-11-17,CUST003326,45,東京都,"週刊誌A",雑誌,1120,2,2240,Amazon Pay,0,0,2240
ORD00001489,2024-04-21,CUST004637,40,兵庫県,"高校数学",学習参考書,3047,5,15235,クレジットカード,0,0,15235
ORD00001490,2024-05-12,CUST004973,65,千葉県,"健康管理法",実用書,1729,5,8645,Amazon Pay,0,0,8645
ORD00001491,2024-06-25,CUST004069,25,神奈川県,"高校数学",学習参考書,3626,4,14504,楽天ペイ,0,0,14504
ORD00001492,2023-11-10,CUST003102,35,静岡県,"鬼滅の刃",漫画,606,2,1212,銀行振込,500,779,933
ORD00001493,2024-02-02,CUST002718,20,神奈川県,"冒険小説",児童書,1269,4,5076,コンビニ決済,0,0,5076
ORD00001494,2023-07-16,CUST000010,18,福岡県,"週刊誌A",雑誌,842,3,2526,Amazon Pay,0,0,2526
ORD00001495,2023-03-01,CUST002950,19,福岡県,"世界名作劇場",児童書,649,2,1298,コンビニ決済,500,0,1798
ORD00001496,2024-02-06,CUST000641,18,静岡県,"ワンピース",漫画,693,5,3465,楽天ペイ,0,0,3465
ORD00001497,2023-08-23,CUST004480,50,静岡県,"ビジネス週刊",雑誌,1053,5,5265,銀行振込,0,0,5265
ORD00001498,2023-05-27,CUST000240,30,福岡県,"DIY実践",実用書,2687,2,5374,クレジットカード,0,842,4532
ORD00001499,2024-03-29,CUST002135,65,神奈川県,"デザイン思考",ビジネス,2284,5,11420,コンビニ決済,0,0,11420
ORD00001500,2023-08-27,CUST003022,45,神奈川県,"健康管理法",実用書,2388,1,2388,コンビニ決済,0,233,2155
ORD00001501,2023-12-31,CUST000552,40,愛知県,"ワンピース",漫画,754,5,3770,楽天ペイ,0,480,3290
ORD00001502,2023-11-26,CUST004054,18,福岡県,"学習漫画",児童書,1737,5,8685,PayPay,0,210,8475
ORD00001503,2023-03-07,CUST002314,55,静岡県,"成功への道筋",ビジネス,1869,4,7476,クレジットカード,0,813,6663
ORD00001504,2023-03-21,CUST001972,35,東京都,"Python実践ガイド",技術書,3493,5,17465,クレジットカード,0,427,17038
ORD00001505,2024-11-29,CUST003939,30,東京都,"呪術廻戦",漫画,771,4,3084,PayPay,0,0,3084
ORD00001506,2024-08-18,CUST001827,40,兵庫県,"高校数学",学習参考書,2449,5,12245,コンビニ決済,0,0,12245
ORD00001507,2023-02-21,CUST002225,55,大阪府,"学習漫画",児童書,742,1,742,銀行振込,500,0,1242
ORD00001508,2023-01-12,CUST004463,20,北海道,"進撃の巨人",漫画,623,4,2492,楽天ペイ,0,971,1521
ORD00001509,2024-09-29,CUST000782,55,千葉県,"DIY実践",実用書,2103,1,2103,銀行振込,0,0,2103
ORD00001510,2023-04-22,CUST000228,20,埼玉県,"Python実践ガイド",技術書,2802,2,5604,銀行振込,0,352,5252
ORD00001511,2023-03-29,CUST000191,50,埼玉県,"週刊誌A",雑誌,1162,4,4648,銀行振込,0,0,4648
ORD00001512,2024-08-20,CUST004775,30,東京都,"絵本シリーズ",児童書,1800,3,5400,PayPay,0,0,5400
ORD00001513,2024-10-04,CUST003760,65,千葉県,"リーン・スタートアップ",ビジネス,2100,2,4200,コンビニ決済,0,0,4200
ORD00001514,2023-10-22,CUST002324,19,愛知県,"料理レシピ集",実用書,2578,1,2578,楽天ペイ,0,0,2578
ORD00001515,2024-06-17,CUST003778,20,北海道,"鬼滅の刃",漫画,594,1,594,Amazon Pay,500,0,1094
ORD00001516,2023-04-29,CUST001444,18,兵庫県,"進撃の巨人",漫画,735,5,3675,銀行振込,0,0,3675
ORD00001517,2024-01-10,CUST001904,55,愛知県,"月刊誌B",雑誌,561,2,1122,コンビニ決済,500,0,1622
ORD00001518,2024-09-26,CUST000374,35,兵庫県,"世界史",学習参考書,3272,5,16360,クレジットカード,0,419,15941
ORD00001519,2024-02-18,CUST000086,18,埼玉県,"成功への道筋",ビジネス,2610,5,13050,クレジットカード,0,539,12511
ORD00001520,2024-06-24,CUST004984,55,福岡県,"現代文読解",学習参考書,2392,4,9568,Amazon Pay,0,0,9568
ORD00001521,2024-08-09,CUST003259,18,埼玉県,"健康管理法",実用書,1834,2,3668,楽天ペイ,0,0,3668
ORD00001522,2023-11-05,CUST003612,25,北海道,"世界史",学習参考書,2411,3,7233,コンビニ決済,0,0,7233
ORD00001523,2023-10-27,CUST002555,35,大阪府,"進撃の巨人",漫画,786,5,3930,銀行振込,0,0,3930
ORD00001524,2023-06-08,CUST002055,65,兵庫県,"料理レシピ集",実用書,2459,5,12295,Amazon Pay,0,0,12295
ORD00001525,2024-06-12,CUST000246,55,東京都,"ドラッカー経営学",ビジネス,2704,5,13520,PayPay,0,0,13520
ORD00001526,2023-10-27,CUST001429,30,兵庫県,"絵本シリーズ",児童書,1536,4,6144,楽天ペイ,0,0,6144
ORD00001527,2023-07-16,CUST001829,20,兵庫県,"夏目漱石全集",小説,1582,2,3164,PayPay,0,0,3164
ORD00001528,2024-07-10,CUST004317,18,福岡県,"進撃の巨人",漫画,745,5,3725,楽天ペイ,0,0,3725
ORD00001529,2023-12-06,CUST000442,40,東京都,"クラウド技術",技術書,3030,4,12120,Amazon Pay,0,0,12120
ORD00001530,2024-02-02,CUST004746,45,北海道,"ビジネス週刊",雑誌,509,1,509,Amazon Pay,500,0,1009
ORD00001531,2023-08-12,CUST004041,20,福岡県,"健康管理法",実用書,2739,5,13695,楽天ペイ,0,489,13206
ORD00001532,2024-02-24,CUST003890,60,千葉県,"DIY実践",実用書,1074,4,4296,クレジットカード,0,0,4296
ORD00001533,2023-10-27,CUST000626,35,神奈川県,"村上春樹作品集",小説,2500,1,2500,コンビニ決済,0,318,2182
ORD00001534,2023-07-09,CUST002764,35,大阪府,"成功への道筋",ビジネス,1506,3,4518,コンビニ決済,0,0,4518
ORD00001535,2023-03-01,CUST003686,40,大阪府,"芥川龍之介短編集",小説,1152,5,5760,コンビニ決済,0,0,5760
ORD00001536,2023-10-28,CUST003456,50,福岡県,"科学図鑑",児童書,1191,5,5955,Amazon Pay,0,0,5955
ORD00001537,2024-05-06,CUST002300,50,北海道,"科学図鑑",児童書,1524,2,3048,Amazon Pay,0,0,3048
ORD00001538,2023-07-20,CUST004457,18,北海道,"ビジネス週刊",雑誌,545,2,1090,クレジットカード,500,663,927
ORD00001539,2024-10-31,CUST003983,40,静岡県,"健康管理法",実用書,1832,1,1832,Amazon Pay,500,753,1579
ORD00001540,2024-07-03,CUST004038,25,兵庫県,"週刊誌A",雑誌,650,3,1950,Amazon Pay,500,0,2450
ORD00001541,2023-06-18,CUST003324,20,福岡県,"太宰治名作選",小説,1899,5,9495,Amazon Pay,0,0,9495
ORD00001542,2023-03-21,CUST002205,20,北海道,"太宰治名作選",小説,938,2,1876,楽天ペイ,500,0,2376
ORD00001543,2023-04-13,CUST002562,25,福岡県,"デザイン思考",ビジネス,3226,4,12904,楽天ペイ,0,407,12497
ORD00001544,2024-03-17,CUST003052,60,埼玉県,"鬼滅の刃",漫画,783,4,3132,楽天ペイ,0,354,2778
ORD00001545,2024-08-25,CUST000655,65,愛知県,"週刊誌A",雑誌,465,4,1860,クレジットカード,500,0,2360
ORD00001546,2023-09-22,CUST002314,60,神奈川県,"月刊誌B",雑誌,652,4,2608,楽天ペイ,0,0,2608
ORD00001547,2024-01-03,CUST004365,25,北海道,"ドラゴンボール",漫画,594,3,1782,銀行振込,500,0,2282
ORD00001548,2024-02-12,CUST000452,50,千葉県,"冒険小説",児童書,1334,2,2668,コンビニ決済,0,876,1792
ORD00001549,2024-03-24,CUST004475,20,東京都,"ガーデニング入門",実用書,2388,2,4776,クレジットカード,0,0,4776
ORD00001550,2023-09-02,CUST004654,45,兵庫県,"鬼滅の刃",漫画,626,2,1252,クレジットカード,500,812,940
ORD00001551,2023-03-11,CUST001050,20,静岡県,"高校数学",学習参考書,3670,1,3670,コンビニ決済,0,524,3146
ORD00001552,2023-11-24,CUST003692,55,埼玉県,"冒険小説",児童書,1290,2,2580,PayPay,0,0,2580
ORD00001553,2023-08-24,CUST004954,30,北海道,"ワンピース",漫画,753,5,3765,Amazon Pay,0,0,3765
ORD00001554,2023-04-11,CUST000963,40,北海道,"月刊誌B",雑誌,892,5,4460,PayPay,0,261,4199
ORD00001555,2024-09-28,CUST004892,65,北海道,"月刊誌B",雑誌,673,4,2692,銀行振込,0,0,2692
ORD00001556,2024-01-31,CUST003880,55,愛知県,"太宰治名作選",小説,2437,5,12185,クレジットカード,0,0,12185
ORD00001557,2023-08-03,CUST000666,20,愛知県,"学習漫画",児童書,1185,5,5925,銀行振込,0,570,5355
ORD00001558,2024-11-10,CUST000277,40,東京都,"進撃の巨人",漫画,516,2,1032,PayPay,500,0,1532
ORD00001559,2024-06-29,CUST003902,25,静岡県,"夏目漱石全集",小説,1123,5,5615,楽天ペイ,0,0,5615
ORD00001560,2023-11-03,CUST002262,20,千葉県,"ビジネス週刊",雑誌,576,2,1152,コンビニ決済,500,0,1652
ORD00001561,2023-12-03,CUST004934,25,東京都,"DIY実践",実用書,2549,5,12745,PayPay,0,836,11909
ORD00001562,2023-08-22,CUST000497,19,神奈川県,"冒険小説",児童書,1650,5,8250,銀行振込,0,0,8250
ORD00001563,2023-10-01,CUST004897,19,福岡県,"進撃の巨人",漫画,782,2,1564,PayPay,500,0,2064
ORD00001564,2024-12-16,CUST003233,20,福岡県,"芥川龍之介短編集",小説,1087,2,2174,Amazon Pay,0,0,2174
ORD00001565,2024-08-12,CUST004798,65,北海道,"ガーデニング入門",実用書,2451,3,7353,銀行振込,0,0,7353
ORD00001566,2024-06-10,CUST002208,19,埼玉県,"AI・機械学習",技術書,5877,2,11754,クレジットカード,0,0,11754
ORD00001567,2023-04-26,CUST000702,50,大阪府,"リーン・スタートアップ",ビジネス,2547,4,10188,クレジットカード,0,879,9309
ORD00001568,2024-08-07,CUST002535,25,埼玉県,"ワンピース",漫画,713,3,2139,PayPay,0,0,2139
ORD00001569,2024-09-02,CUST000216,20,千葉県,"デザイン思考",ビジネス,1451,4,5804,クレジットカード,0,0,5804
ORD00001570,2023-06-16,CUST004564,50,兵庫県,"学習漫画",児童書,1222,2,2444,銀行振込,0,0,2444
ORD00001571,2024-02-18,CUST003573,18,埼玉県,"週刊誌A",雑誌,300,4,1200,楽天ペイ,500,0,1700
ORD00001572,2023-11-01,CUST002234,40,埼玉県,"成功への道筋",ビジネス,3451,2,6902,銀行振込,0,0,6902
ORD00001573,2024-04-16,CUST001408,55,北海道,"芥川龍之介短編集",小説,1077,3,3231,楽天ペイ,0,120,3111
ORD00001574,2023-01-02,CUST003517,55,兵庫県,"AI・機械学習",技術書,5208,4,20832,Amazon Pay,0,836,19996
ORD00001575,2024-09-25,CUST001737,45,埼玉県,"高校数学",学習参考書,2618,5,13090,楽天ペイ,0,0,13090
ORD00001576,2024-04-19,CUST002282,25,愛知県,"東野圭吾ミステリー",小説,1278,3,3834,Amazon Pay,0,0,3834
ORD00001577,2024-07-28,CUST000031,65,静岡県,"絵本シリーズ",児童書,1400,3,4200,PayPay,0,429,3771
ORD00001578,2023-01-23,CUST004962,60,千葉県,"成功への道筋",ビジネス,3019,5,15095,楽天ペイ,0,0,15095
ORD00001579,2023-05-10,CUST003821,65,愛知県,"東野圭吾ミステリー",小説,1115,4,4460,コンビニ決済,0,0,4460
ORD00001580,2024-04-06,CUST003673,40,神奈川県,"呪術廻戦",漫画,520,2,1040,Amazon Pay,500,129,1411
ORD00001581,2023-09-02,CUST004043,30,千葉県,"高校数学",学習参考書,3942,5,19710,銀行振込,0,823,18887
ORD00001582,2024-08-12,CUST002147,30,千葉県,"芥川龍之介短編集",小説,1219,1,1219,Amazon Pay,500,0,1719
ORD00001583,2023-11-25,CUST002151,50,千葉県,"学習漫画",児童書,1551,5,7755,Amazon Pay,0,902,6853
ORD00001584,2024-08-05,CUST000376,18,大阪府,"健康管理法",実用書,2247,4,8988,コンビニ決済,0,255,8733
ORD00001585,2024-10-14,CUST002373,20,神奈川県,"物理基礎",学習参考書,1996,2,3992,Amazon Pay,0,0,3992
ORD00001586,2023-04-03,CUST003712,19,千葉県,"ビジネス週刊",雑誌,1056,4,4224,楽天ペイ,0,0,4224
ORD00001587,2023-07-28,CUST004818,20,大阪府,"物理基礎",学習参考書,3818,3,11454,銀行振込,0,0,11454
ORD00001588,2024-12-02,CUST003159,55,兵庫県,"夏目漱石全集",小説,1795,3,5385,Amazon Pay,0,953,4432
ORD00001589,2023-09-27,CUST000606,30,東京都,"料理レシピ集",実用書,1659,2,3318,楽天ペイ,0,0,3318
ORD00001590,2024-12-24,CUST000238,40,兵庫県,"物理基礎",学習参考書,3939,2,7878,Amazon Pay,0,0,7878
ORD00001591,2024-02-25,CUST002433,45,東京都,"東野圭吾ミステリー",小説,1731,3,5193,コンビニ決済,0,573,4620
ORD00001592,2023-11-04,CUST004545,45,静岡県,"東野圭吾ミステリー",小説,2285,1,2285,銀行振込,0,0,2285
ORD00001593,2023-10-07,CUST000325,30,千葉県,"ドラゴンボール",漫画,774,5,3870,クレジットカード,0,0,3870
ORD00001594,2024-08-22,CUST004028,19,東京都,"ドラッカー経営学",ビジネス,3411,5,17055,コンビニ決済,0,0,17055
